,Address,Bathrooms,Bedrooms,Home Size,Lat,Lon,Property Size,Year Built,Zestimate,Zipcode,count_zillow,latitude,longitude,review_count,stars,count_yelp,avg_review,avg_stars,lat,lon,count_school,enrollment,private_school,public_school,charter_school,total_school
9644,6438 W RIVA RD,2.0,0.0,1266.0,33.42,-112.2,4950.0,2002.0,186558.0,85043,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9645,3355 W KELTON LN,3.0,4.0,2053.0,33.64,-112.13,13685.0,1978.0,301594.0,85053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9646,2430 W COYOTE CREEK DR,3.67,0.0,3361.0,33.84,-112.11,10154.0,2003.0,393512.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9647,3927 W ORANGEWOOD AVE,2.0,3.0,1859.0,33.55,-112.14,8280.0,1960.0,221024.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.55,-112.14,2.0,1722.0,0.0,2.0,0.0,2.0
9648,2741 W VIA CALABRIA,2.0,3.0,2126.0,33.8,-112.12,7002.0,2003.0,341496.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9649,3522 E CORONADO RD,2.0,0.0,1394.0,33.47,-112.0,6704.0,1958.0,263275.0,85008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9650,3015 E WILLETTA ST,1.0,0.0,1202.0,33.46,-112.02,9453.0,1948.0,190157.0,85008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9651,3119 N 56TH ST,3.67,0.0,2113.0,33.48,-111.96,11966.0,1955.0,851409.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9652,31512 N 19TH AVE,4.67,0.0,4640.0,33.77,-112.1,10960.0,2005.0,531009.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9653,8136 W ATLANTIS WY,2.0,3.0,1838.0,33.41,-112.23,7927.0,2018.0,229548.0,85043,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9654,15414 N 1ST ST,2.0,2.0,1250.0,33.63,-112.07,750.0,1984.0,172806.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9655,3763 W PECAN RD,1.0,2.0,1300.0,33.4,-112.14,12415.0,1973.0,72020.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9656,5303 N 7TH ST,2.0,2.0,1050.0,33.52,-112.06,164140.0,1997.0,0.0,85014,1,33.515,-112.064,25.0,8.0,3.0,8.333333333333334,2.6666666666666665,33.52,-112.06,1.0,172.0,0.0,0.0,1.0,1.0
9657,1670 W CAMPBELL AVE,1.67,0.0,1440.0,33.5,-112.09,1757.0,1965.0,148616.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,-112.09,1.0,49.0,0.0,1.0,0.0,1.0
9658,3531 W ORANGEWOOD AVE,2.0,3.0,1684.0,33.55,-112.14,7104.0,1962.0,195488.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.55,-112.14,2.0,1722.0,0.0,2.0,0.0,2.0
9659,12240 S 45TH ST,2.0,3.0,1436.0,33.34,-111.99,43560.0,1989.0,317408.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9660,1537 E PIERCE ST,0.0,0.0,936.0,33.46,-112.05,6900.0,1930.0,248236.0,85006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9661,3509 E HELENA DR,2.0,0.0,1156.0,33.65,-112.01,7396.0,1978.0,217021.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9662,2106 W AVALON DR,1.0,0.0,1264.0,33.48,-112.11,8087.0,1952.0,240323.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9663,1646 E ORCHID LN,3.5,5.0,4825.0,33.56,-112.05,12693.0,1983.0,808135.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9664,3013 E SOUTH FORK DR,2.67,0.0,1924.0,33.31,-112.02,6821.0,1992.0,326426.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9665,1322 E BRIARWOOD TER,2.0,3.0,1650.0,33.3,-112.05,4613.0,1993.0,291122.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9666,2918 W BLOOMFIELD RD,2.0,4.0,1800.0,33.6,-112.12,9408.0,1962.0,218690.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,-112.12,2.0,175.0,0.0,0.0,2.0,2.0
9667,16207 S RESERVE DR,3.5,4.0,4004.0,33.3,-112.12,10799.0,2006.0,563244.0,85045,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9668,3410 W EL CAMINITO DR,1.0,0.0,1008.0,33.56,-112.13,959.0,1979.0,94477.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.56,-112.13,2.0,886.0,0.0,1.0,1.0,2.0
9669,3734 W EVA ST,2.0,3.0,1428.0,33.57,-112.14,7763.0,1968.0,204196.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57,-112.14,1.0,529.0,0.0,1.0,0.0,1.0
9670,3937 E TONTO ST,3.0,3.0,2168.0,33.33,-112.0,304920.0,1985.0,401213.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9671,4547 E SUNNYSIDE LN,2.0,4.0,2488.0,33.62,-111.98,14547.0,1983.0,500908.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9672,1137 E NORTHVIEW AVE,2.5,3.0,1771.0,33.54,-112.06,9750.0,1953.0,408381.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54,-112.06,2.0,972.0,1.0,1.0,0.0,2.0
9673,3303 N 50TH PL,3.0,3.0,2347.0,33.49,-111.97,8820.0,1957.0,539324.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9674,1702 E BELL RD,2.5,3.0,1600.0,33.64,-112.04,1543.0,2005.0,0.0,85022,1,33.641,-112.044,5.0,5.0,1.0,5.0,5.0,33.64,-112.04,1.0,444.0,0.0,1.0,0.0,1.0
9675,1826 E MONTE VISTA RD,2.0,4.0,1710.0,33.47,-112.04,5990.0,1945.0,264418.0,85006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9676,2233 E AMELIA AVE,1.67,0.0,1286.0,33.49,-112.03,12702.0,1949.0,316710.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9677,741 W MARIPOSA ST,1.0,0.0,1168.0,33.51,-112.08,9234.0,1949.0,268844.0,85013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.51,-112.08,2.0,329.0,1.0,0.0,1.0,2.0
9678,3108 E PALO VERDE DR,5.0,4.0,5311.0,33.52,-112.01,39648.0,1992.0,1630789.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9679,4925 E OSBORN RD,2.0,3.0,1945.0,33.49,-111.97,10367.0,1957.0,540338.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9680,27305 N 62ND LN,2.0,3.0,2365.0,33.73,-112.19,7501.0,2004.0,409529.0,85083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9681,2330 E ALMERIA RD,1.0,0.0,1026.0,33.47,-112.03,5740.0,1940.0,169092.0,85006,1,33.467,-112.031,10.0,3.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9682,28808 N 23RD DR,2.0,3.0,1806.0,33.75,-112.11,5750.0,2006.0,320742.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9683,4031 E BECKER LN,3.67,0.0,2769.0,33.58,-111.99,14440.0,1971.0,506192.0,85028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,-111.99,1.0,200.0,0.0,0.0,1.0,1.0
9684,3503 E CAMPO BELLO DR,2.0,3.0,1301.0,33.65,-112.01,6814.0,1978.0,247453.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9685,7241 W FOREST GROVE AVE,2.5,4.0,2162.0,33.42,-112.22,6106.0,2005.0,223378.0,85043,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9686,4820 E CLARENDON AVE,2.0,0.0,1539.0,33.49,-111.98,8403.0,1956.0,470989.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9687,9310 W BENNET PLAZA,3.33,0.0,4040.0,33.47,-112.26,10696.0,2004.0,312129.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9688,3142 N 40TH AVE,2.0,0.0,1308.0,33.49,-112.14,7018.0,1958.0,156327.0,85019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9689,40814 N TRAILHEAD WY,2.0,3.0,1230.0,33.85,-112.11,5175.0,2004.0,231546.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9690,42424 N GAVILAN PEAK PKWY,3.0,3.0,1551.0,33.87,-112.14,1145.0,2004.0,207315.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9691,3645 N 69TH AVE,1.0,1.0,540.0,33.49,-112.21,25657.0,1983.0,82604.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9692,42022 N CROOKED STICK RD,3.0,2.0,2296.0,33.87,-112.12,8050.0,1999.0,380055.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9693,147 W PERSHING AVE,3.0,0.0,2581.0,33.61,-112.08,10359.0,1980.0,455410.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9694,2835 W ALICE AVE,1.67,0.0,1176.0,33.56,-112.12,5902.0,1954.0,160893.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9695,8114 N 28TH DR,1.0,0.0,835.0,33.55,-112.12,6203.0,1952.0,135094.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.55,-112.12,2.0,1031.0,0.0,1.0,1.0,2.0
9696,17827 N 35TH AVE,1.0,3.0,1130.0,33.65,-112.13,5922.0,1978.0,175541.0,85053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.65,-112.13,1.0,506.0,0.0,1.0,0.0,1.0
9697,3528 N 27TH ST,2.0,2.0,968.0,33.49,-112.02,8406.0,1950.0,293517.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9698,4618 E WALATOWA ST,2.0,3.0,1209.0,33.35,-111.98,7191.0,1982.0,216289.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9699,2725 E MINE CREEK RD,2.5,3.0,1381.0,33.7,-112.03,757423.0,2008.0,1135096.0,85024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9700,4642 E MOUNTAIN VIEW CT,3.67,0.0,2882.0,33.58,-111.98,29284.0,1976.0,820221.0,85028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9701,4720 N 91ST LN,2.0,0.0,1808.0,33.51,-112.26,6886.0,2001.0,226150.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9702,1446 E BRILL ST,1.0,2.0,934.0,33.47,-112.05,7222.0,1931.0,264726.0,85006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9703,14806 S 31ST WY,3.0,5.0,3400.0,33.31,-112.02,10459.0,1988.0,464593.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9704,920 E DEVONSHIRE AVE,2.0,2.0,1184.0,33.5,-112.06,1200.0,2006.0,1155256.0,85014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9705,2547 W LUKE AVE,2.0,0.0,1336.0,33.52,-112.11,7810.0,1948.0,154511.0,85017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9706,806 W VILLA MARIA DR,2.0,3.0,1424.0,33.65,-112.08,12641.0,1980.0,254624.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9707,13824 S 32ND PL,6.33,0.0,4060.0,33.32,-112.01,37453.0,1991.0,1093858.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9708,2113 W THUNDERBIRD RD,2.0,4.0,1892.0,33.61,-112.11,13468.0,1969.0,240526.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9709,2220 W SEQUOIA DR,2.0,2.0,1196.0,33.66,-112.11,8228.0,1979.0,217945.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9710,2412 W COCOPAH ST,1.0,0.0,1316.0,33.43,-112.11,9539.0,1941.0,96982.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9711,3511 E BASELINE RD,2.0,2.0,890.0,33.38,-112.01,892.0,1986.0,144739.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9712,1123 W CARRIAGE DR,4.67,0.0,3009.0,33.82,-112.09,49222.0,2013.0,0.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9713,17821 N 8TH DR,2.0,3.0,1102.0,33.65,-112.08,8102.0,1979.0,210792.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9714,4338 E FREMONT ST,2.0,3.0,1568.0,33.38,-111.99,43560.0,1971.0,158593.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9715,4706 E ASHURST DR,3.0,3.0,2096.0,33.3,-111.98,5584.0,1997.0,345767.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9716,2404 W SAN MIGUEL AVE,1.0,0.0,919.0,33.52,-112.11,10402.0,1948.0,136007.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9717,3538 W CHAMBERS ST,2.0,4.0,988.0,33.4,-112.14,5998.0,1961.0,138155.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9718,811 W FAIRMOUNT AVE,2.0,0.0,1196.0,33.49,-112.08,6930.0,1951.0,281018.0,85013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9719,2201 N 25TH PL,0.0,0.0,1008.0,33.47,-112.03,11571.0,1945.0,0.0,85008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9720,12445 N 21ST AVE,2.0,2.0,1240.0,33.6,-112.1,1176.0,1981.0,128753.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,-112.1,1.0,1011.0,0.0,1.0,0.0,1.0
9721,1806 E BERRIDGE LN,2.0,0.0,1493.0,33.53,-112.04,14993.0,1958.0,454965.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53,-112.04,2.0,51.0,2.0,0.0,0.0,2.0
9722,27619 N 57TH DR,3.0,3.0,2881.0,33.73,-112.18,8398.0,2012.0,447970.0,85083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9723,12209 S POTOMAC ST,2.0,2.0,1212.0,33.34,-111.98,4151.0,1981.0,219838.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9724,2916 N 39TH AVE,2.0,0.0,2025.0,33.48,-112.14,6359.0,1958.0,183137.0,85019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9725,2219 W KELLER CT,3.0,4.0,3383.0,33.85,-112.11,12469.0,2003.0,530612.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9726,8922 W ENCANTO BLVD,2.0,3.0,1183.0,33.47,-112.25,5998.0,1996.0,188281.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9727,3115 E REDWOOD CT,2.0,4.0,1791.0,33.29,-112.02,6939.0,1992.0,316130.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9728,2835 E ATLANTA AVE,2.0,0.0,1281.0,33.4,-112.02,7204.0,2002.0,177955.0,85040,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9729,3055 E ROSE LN,2.0,2.0,1185.0,33.53,-112.02,1203.0,1979.0,334921.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9730,5804 S 8TH ST,0.0,3.0,1848.0,33.39,-112.06,18001.0,1956.0,0.0,85040,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9731,13222 N 25TH LN,2.0,0.0,1194.0,33.61,-112.11,2128.0,1983.0,159588.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9732,3050 W BLOOMFIELD RD,2.0,5.0,2142.0,33.6,-112.12,6534.0,1959.0,230972.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,-112.12,2.0,175.0,0.0,0.0,2.0,2.0
9733,9018 W WINDSOR AVE,2.5,4.0,1962.0,33.48,-112.25,6534.0,1987.0,223599.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9734,20001 N 27TH PL,2.0,3.0,1393.0,33.67,-112.02,10358.0,1972.0,251010.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9735,3114 E KRISTAL WY,2.0,3.0,1249.0,33.66,-112.02,3920.0,1998.0,256274.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9736,1321 W MACKENZIE DR,1.0,0.0,840.0,33.5,-112.09,2063.0,1952.0,230089.0,85013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,-112.09,1.0,49.0,0.0,1.0,0.0,1.0
9737,8511 W MARIPOSA DR,2.0,0.0,1462.0,33.51,-112.24,4770.0,1996.0,197839.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9738,1829 E CLAREMONT AVE,2.67,0.0,2265.0,33.53,-112.04,15233.0,1958.0,608181.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53,-112.04,2.0,51.0,2.0,0.0,0.0,2.0
9739,16419 N 29TH ST,2.0,3.0,1653.0,33.64,-112.02,5984.0,2007.0,239637.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9740,2433 E CHARLENE PL,2.5,4.0,4264.0,33.7,-112.03,10018.0,2007.0,581241.0,85024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9741,16415 S 35TH ST,3.0,4.0,2561.0,33.3,-112.01,8712.0,1986.0,412620.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9742,1514 E SIERRA ST,1.0,0.0,828.0,33.59,-112.05,5946.0,1979.0,160098.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9743,5227 W BENT TREE DR,3.0,4.0,3153.0,33.73,-112.17,7248.0,2009.0,411964.0,85083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9744,9220 N 35TH DR,2.0,0.0,1449.0,33.57,-112.14,8111.0,1967.0,177600.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57,-112.14,1.0,529.0,0.0,1.0,0.0,1.0
9745,510 N 39TH AVE,1.0,0.0,1044.0,33.45,-112.14,6539.0,1940.0,100057.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9746,7204 S 15TH LN,2.0,4.0,1685.0,33.38,-112.09,11438.0,2004.0,215799.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9747,1924 E MONTE VISTA RD,2.0,2.0,1089.0,33.47,-112.04,5954.0,1935.0,210861.0,85006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9748,6716 W MEADOWBROOK AVE,2.0,4.0,1305.0,33.51,-112.2,7305.0,1960.0,174041.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9749,4318 E TANGLEWOOD DR,3.0,4.0,2059.0,33.3,-111.99,5623.0,1987.0,319429.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9750,7126 N 19TH AVE,1.5,2.0,1400.0,33.54,-112.1,666.0,1970.0,115723.0,85021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54,-112.1,1.0,1016.0,0.0,0.0,1.0,1.0
9751,2934 W ALMERIA RD,1.0,0.0,819.0,33.47,-112.12,6168.0,1942.0,123993.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9752,51 E GEORGIA AVE,2.0,3.0,2430.0,33.51,-112.07,10261.0,1992.0,651419.0,85012,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.51,-112.07,2.0,1808.0,2.0,0.0,0.0,2.0
9753,3638 E JOAN DE ARC AVE,2.0,3.0,1240.0,33.61,-112.0,6033.0,1971.0,234985.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61,-112.0,1.0,571.0,0.0,1.0,0.0,1.0
9754,12615 N 41ST PL,2.67,0.0,1748.0,33.6,-111.99,3720.0,1980.0,271708.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9755,3125 W EL CAMINITO DR,2.0,0.0,1044.0,33.56,-112.13,7488.0,1982.0,182862.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.56,-112.13,2.0,886.0,0.0,1.0,1.0,2.0
9756,3646 W GARFIELD ST,1.0,1.0,466.0,33.46,-112.14,6216.0,1946.0,123190.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9757,9217 N ARROYA VISTA DR,2.0,3.0,2022.0,33.57,-112.02,8725.0,1971.0,455419.0,85028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57,-112.02,1.0,540.0,0.0,1.0,0.0,1.0
9758,3015 W HOLLY ST,1.0,0.0,912.0,33.47,-112.12,6320.0,1956.0,107429.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9759,2336 W CEDAR RIDGE RD,3.0,0.0,1679.0,33.75,-112.11,6617.0,2016.0,361405.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9760,3606 E OSBORN RD,2.0,2.0,1292.0,33.49,-112.0,1476.0,1974.0,209078.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
